turn,user,mode,hf_label,ibm_label,final_label,hf_scores,ibm_scores,merged_scores,bot_reply,tokens_used,cost_usd,response_length
20,But then I feel guilty for being angry. He's gone and he can't defend himself. He didn't want to leave us.,3️⃣ LLM Only (No rule-based input),sadness,anger,sadness,"{'sadness': 0.9990717172622681, 'joy': 0.215474933385849, 'love': 0.17052286863327026, 'anger': 0.22402119636535645, 'fear': 0.27513208985328674, 'surprise': 0.18758752942085266}","{'sadness': 0.368695, 'joy': 0.007288, 'fear': 0.105672, 'disgust': 0.073741, 'anger': 0.434214}","{'joy': 0.1322001600315094, 'sadness': 0.7469210303573608, 'anger': 0.3080983178192138, 'fear': 0.20734805391197203, 'disgust': 0.029496400000000002, 'surprise': 0.11255251765251159}","It sounds like you're dealing with a lot of conflicting emotions right now—anger and guilt, alongside your grief. It’s completely normal to feel that way, and it's okay to recognize that you have these feelings. Grief can bring up a whirlwind of emotions, and they can all coexist. Remember that your feelings are valid, and it's part of the process to experience the full range of emotions when you lose someone you love. If you want to talk more about it, I'm here for you.",2344,0.000396,85
21,I've been thinking about all the things he'll miss. My sister's wedding next year. Grandchildren he'll never meet. It's overwhelming.,1️⃣ Rule → LLM (Emotion label only),joy,sadness,joy,"{'sadness': 0.9457982182502747, 'joy': 0.9698549509048462, 'love': 0.36561307311058044, 'anger': 0.07101227343082428, 'fear': 0.23309805989265442, 'surprise': 0.15280215442180634}","{'sadness': 0.454321, 'joy': 0.424659, 'fear': 0.069502, 'disgust': 0.010019, 'anger': 0.020758}","{'joy': 0.7517765705429077, 'sadness': 0.7492073309501648, 'anger': 0.05091056405849456, 'fear': 0.16765963593559263, 'disgust': 0.0040076, 'surprise': 0.09168129265308379}","I can understand why thinking about those future moments can feel so overwhelming and bittersweet. It’s heartbreaking to think about all the experiences he won’t be a part of. It’s okay to grieve those lost possibilities, and it might help to find ways to honor his memory during those occasions, like sharing stories about him or including things he loved. Those moments can become a way to feel connected to him even in his absence. If you want to talk more about it or share specific memories, I’m here for you.",2664,0.000447,91
21,I've been thinking about all the things he'll miss. My sister's wedding next year. Grandchildren he'll never meet. It's overwhelming.,2️⃣ Array → LLM (Full emotion vector),joy,sadness,joy,"{'sadness': 0.9457982182502747, 'joy': 0.9698549509048462, 'love': 0.36561307311058044, 'anger': 0.07101227343082428, 'fear': 0.23309805989265442, 'surprise': 0.15280215442180634}","{'sadness': 0.454321, 'joy': 0.424659, 'fear': 0.069502, 'disgust': 0.010019, 'anger': 0.020758}","{'joy': 0.7517765705429077, 'sadness': 0.7492073309501648, 'anger': 0.05091056405849456, 'fear': 0.16765963593559263, 'disgust': 0.0040076, 'surprise': 0.09168129265308379}","I can imagine how overwhelming that must feel. Thinking about all the milestones and moments he won’t be there for can bring on such a heavy sadness. It’s really hard to cope with the reality that he’ll miss out on so many beautiful experiences, like your sister's wedding or the joy of grandchildren. Those thoughts are a painful reminder of what you’ve lost, and it's completely normal to feel that weight. It’s okay to let those feelings come and go, even if they feel intense. Please know that your emotions are valid, and if you want to share more about those memories or talk through how you’re feeling, I’m here to listen.",3394,0.000568,112
21,I've been thinking about all the things he'll miss. My sister's wedding next year. Grandchildren he'll never meet. It's overwhelming.,3️⃣ LLM Only (No rule-based input),joy,sadness,joy,"{'sadness': 0.9457982182502747, 'joy': 0.9698549509048462, 'love': 0.36561307311058044, 'anger': 0.07101227343082428, 'fear': 0.23309805989265442, 'surprise': 0.15280215442180634}","{'sadness': 0.454321, 'joy': 0.424659, 'fear': 0.069502, 'disgust': 0.010019, 'anger': 0.020758}","{'joy': 0.7517765705429077, 'sadness': 0.7492073309501648, 'anger': 0.05091056405849456, 'fear': 0.16765963593559263, 'disgust': 0.0040076, 'surprise': 0.09168129265308379}","It sounds like you're feeling an immense weight of sadness and loss as you think about all the milestones your dad will miss. It's completely understandable to feel overwhelmed by those thoughts. The absence of your loved one during such significant moments can be incredibly painful. Allowing yourself to grieve the future you envisioned together is an important part of the healing process. If you want to share more about your feelings or those future events, I'm here for you.",2466,0.000409,80
22,"I'm starting to accept that he's really gone. Not in a peaceful way yet, but I'm starting to understand the finality of it.",1️⃣ Rule → LLM (Emotion label only),joy,joy,joy,"{'sadness': 0.6900184154510498, 'joy': 0.9974959492683411, 'love': 0.19957900047302246, 'anger': 0.1397632509469986, 'fear': 0.18373702466487885, 'surprise': 0.12442629784345627}","{'sadness': 0.219038, 'joy': 0.362685, 'fear': 0.094574, 'disgust': 0.013621, 'anger': 0.04438}","{'joy': 0.7435715695610047, 'sadness': 0.5016262492706298, 'anger': 0.10160995056819916, 'fear': 0.1480718147989273, 'disgust': 0.0054484, 'surprise': 0.07465577870607376}","It’s a significant step that you’re beginning to accept the reality of his passing, even if it’s not yet peaceful. Accepting this finality can be a complex process filled with many emotions. It’s okay to feel a mix of sadness, anger, or even moments of joy as you remember him. Take your time with this acceptance; it’s a journey, and you’re navigating it in your own way. If you feel like sharing more about your feelings or memories, I’m here for you.",2801,0.000466,82
22,"I'm starting to accept that he's really gone. Not in a peaceful way yet, but I'm starting to understand the finality of it.",2️⃣ Array → LLM (Full emotion vector),joy,joy,joy,"{'sadness': 0.6900184154510498, 'joy': 0.9974959492683411, 'love': 0.19957900047302246, 'anger': 0.1397632509469986, 'fear': 0.18373702466487885, 'surprise': 0.12442629784345627}","{'sadness': 0.219038, 'joy': 0.362685, 'fear': 0.094574, 'disgust': 0.013621, 'anger': 0.04438}","{'joy': 0.7435715695610047, 'sadness': 0.5016262492706298, 'anger': 0.10160995056819916, 'fear': 0.1480718147989273, 'disgust': 0.0054484, 'surprise': 0.07465577870607376}","It's a difficult step to start coming to terms with such a profound loss, and it’s okay that acceptance doesn’t feel peaceful yet. Understanding the finality of it all can be a heavy realization, and it may come with a mix of emotions—sadness, confusion, and even anger at times. Just know that you’re navigating a complex journey, and it's perfectly normal to feel this way. Allow yourself to process everything at your own pace; there's no right or wrong way to grieve. If you want to talk about your feelings or any memories that come to mind, I’m here for you.",3551,0.000588,101
22,"I'm starting to accept that he's really gone. Not in a peaceful way yet, but I'm starting to understand the finality of it.",3️⃣ LLM Only (No rule-based input),joy,joy,joy,"{'sadness': 0.6900184154510498, 'joy': 0.9974959492683411, 'love': 0.19957900047302246, 'anger': 0.1397632509469986, 'fear': 0.18373702466487885, 'surprise': 0.12442629784345627}","{'sadness': 0.219038, 'joy': 0.362685, 'fear': 0.094574, 'disgust': 0.013621, 'anger': 0.04438}","{'joy': 0.7435715695610047, 'sadness': 0.5016262492706298, 'anger': 0.10160995056819916, 'fear': 0.1480718147989273, 'disgust': 0.0054484, 'surprise': 0.07465577870607376}","It sounds like you’re beginning to grapple with the harsh reality of your loss, even if it doesn’t feel peaceful yet. Coming to terms with the finality of it all can be a painful but important part of the grieving process. It’s okay to feel unsettled as you navigate these emotions, and it’s a sign that you’re moving through your grief in your own way. If you want to talk more about what this acceptance feels like for you or how you're coping, I'm here for you.",2602,0.000436,87
23,I told my therapist today that I feel like a part of me died with him. She said that grief is actually an expression of love.,1️⃣ Rule → LLM (Emotion label only),sadness,sadness,sadness,"{'sadness': 0.9965511560440063, 'joy': 0.42267271876335144, 'love': 0.2781725227832794, 'anger': 0.16363564133644104, 'fear': 0.3043562173843384, 'surprise': 0.29108095169067383}","{'sadness': 0.878227, 'joy': 0.086578, 'fear': 0.128355, 'disgust': 0.004281, 'anger': 0.011417}","{'joy': 0.28823483125801086, 'sadness': 0.9492214936264038, 'anger': 0.10274818480186462, 'fear': 0.23395573043060303, 'disgust': 0.0017124000000000002, 'surprise': 0.17464857101440429}","That’s a profound insight from your therapist. Grief can truly reflect the depth of our love for those we’ve lost. It’s understandable to feel like a part of you has died; when someone so significant exits your life, it reshapes everything. Allowing yourself to feel that grief is a way of honoring your connection with him. It's okay to sit with those emotions; it's part of the healing process. If you want to explore that feeling further or share more about your conversation, I'm here for you.",2940,0.000487,87
23,I told my therapist today that I feel like a part of me died with him. She said that grief is actually an expression of love.,2️⃣ Array → LLM (Full emotion vector),sadness,sadness,sadness,"{'sadness': 0.9965511560440063, 'joy': 0.42267271876335144, 'love': 0.2781725227832794, 'anger': 0.16363564133644104, 'fear': 0.3043562173843384, 'surprise': 0.29108095169067383}","{'sadness': 0.878227, 'joy': 0.086578, 'fear': 0.128355, 'disgust': 0.004281, 'anger': 0.011417}","{'joy': 0.28823483125801086, 'sadness': 0.9492214936264038, 'anger': 0.10274818480186462, 'fear': 0.23395573043060303, 'disgust': 0.0017124000000000002, 'surprise': 0.17464857101440429}","It’s deeply touching that you shared that feeling with your therapist. The idea that grief is an expression of love resonates so profoundly. It reflects just how connected you were to your dad and how much he meant to you. Feeling like a part of you has died is a natural part of this journey; it's a testament to the bond you shared. Your love for him doesn’t disappear, even though he's no longer physically with you. It's okay to embrace that sadness—it shows how deeply you cared. As you navigate through these feelings, remember that it’s a sign of your love, and it’s okay to feel this way. If you’d like to talk more about your experience or how you’re feeling, I’m here for you.",3734,0.000626,126
23,I told my therapist today that I feel like a part of me died with him. She said that grief is actually an expression of love.,3️⃣ LLM Only (No rule-based input),sadness,sadness,sadness,"{'sadness': 0.9965511560440063, 'joy': 0.42267271876335144, 'love': 0.2781725227832794, 'anger': 0.16363564133644104, 'fear': 0.3043562173843384, 'surprise': 0.29108095169067383}","{'sadness': 0.878227, 'joy': 0.086578, 'fear': 0.128355, 'disgust': 0.004281, 'anger': 0.011417}","{'joy': 0.28823483125801086, 'sadness': 0.9492214936264038, 'anger': 0.10274818480186462, 'fear': 0.23395573043060303, 'disgust': 0.0017124000000000002, 'surprise': 0.17464857101440429}","It sounds like you’re experiencing a deep sense of loss and heartbreak. What your therapist said about grief being an expression of love can be a comforting perspective, even if it feels difficult to accept right now. It’s a testament to the bond you had with your dad and how much he meant to you. Allowing yourself to feel that grief is part of honoring that love. If you want to share more about your thoughts or feelings, I’m here for you.",2731,0.000452,82
24,"I found myself smiling today when I remembered a funny story he used to tell. It hurt, but it was also a little comforting.",1️⃣ Rule → LLM (Emotion label only),love,joy,joy,"{'sadness': 0.33697277307510376, 'joy': 0.9255269765853882, 'love': 0.9729309678077698, 'anger': 0.06215151026844978, 'fear': 0.16364750266075134, 'surprise': 0.28063783049583435}","{'sadness': 0.263973, 'joy': 0.722123, 'fear': 0.062988, 'disgust': 0.007894, 'anger': 0.013391}","{'joy': 0.8441653859512328, 'sadness': 0.30777286384506225, 'anger': 0.042647306161069876, 'fear': 0.1233837015964508, 'disgust': 0.0031576, 'surprise': 0.1683826982975006}","I’m so glad to hear that you were able to find a moment of joy amidst the pain. Those memories can be such a comforting reminder of the love and laughter you shared. It’s completely okay to feel both hurt and comforted at the same time. Celebrating those moments can help keep his spirit alive in your heart. If you’d like to share the story or talk about more memories, I’m here to listen!",3061,0.000498,74
24,"I found myself smiling today when I remembered a funny story he used to tell. It hurt, but it was also a little comforting.",2️⃣ Array → LLM (Full emotion vector),love,joy,joy,"{'sadness': 0.33697277307510376, 'joy': 0.9255269765853882, 'love': 0.9729309678077698, 'anger': 0.06215151026844978, 'fear': 0.16364750266075134, 'surprise': 0.28063783049583435}","{'sadness': 0.263973, 'joy': 0.722123, 'fear': 0.062988, 'disgust': 0.007894, 'anger': 0.013391}","{'joy': 0.8441653859512328, 'sadness': 0.30777286384506225, 'anger': 0.042647306161069876, 'fear': 0.1233837015964508, 'disgust': 0.0031576, 'surprise': 0.1683826982975006}","It's heartwarming to hear that you found a moment of joy in a funny memory of your dad, even amidst the pain. Those memories can be such a comfort, reminding us of the love and laughter that made your time together special. It's perfectly okay to feel a mix of emotions—smiling while also feeling the hurt. Those moments are part of keeping his spirit alive in your heart. It shows that his memory continues to bring you light, even on difficult days. If you’d like to share that story or talk more about it, I’m here to listen.",3883,0.000634,98
24,"I found myself smiling today when I remembered a funny story he used to tell. It hurt, but it was also a little comforting.",3️⃣ LLM Only (No rule-based input),love,joy,joy,"{'sadness': 0.33697277307510376, 'joy': 0.9255269765853882, 'love': 0.9729309678077698, 'anger': 0.06215151026844978, 'fear': 0.16364750266075134, 'surprise': 0.28063783049583435}","{'sadness': 0.263973, 'joy': 0.722123, 'fear': 0.062988, 'disgust': 0.007894, 'anger': 0.013391}","{'joy': 0.8441653859512328, 'sadness': 0.30777286384506225, 'anger': 0.042647306161069876, 'fear': 0.1233837015964508, 'disgust': 0.0031576, 'surprise': 0.1683826982975006}","It sounds like you're experiencing a bittersweet mix of emotions—feeling joy and comfort in the memories while also feeling the pain of his absence. It’s completely normal to find solace in fond memories, even if they come with a hint of sadness. Cherishing those moments can be a beautiful way to honor his memory. If you'd like to share the story or talk more about how you're feeling, I'm here for you.",2850,0.000465,72
25,I'm realizing that I can feel grief and gratitude at the same time. I'm so grateful for the time we had together.,1️⃣ Rule → LLM (Emotion label only),joy,joy,joy,"{'sadness': 0.23317593336105347, 'joy': 0.9918451905250549, 'love': 0.9725387692451477, 'anger': 0.0824396014213562, 'fear': 0.05159489065408707, 'surprise': 0.11858414113521576}","{'sadness': 0.3789, 'joy': 0.785897, 'fear': 0.017197, 'disgust': 0.001339, 'anger': 0.007833}","{'joy': 0.909465914315033, 'sadness': 0.2914655600166321, 'anger': 0.05259696085281372, 'fear': 0.03783573439245224, 'disgust': 0.0005356, 'surprise': 0.07115048468112946}","That’s such a beautiful realization. It’s wonderful that you can hold both grief and gratitude together; they often go hand in hand. Cherishing the time you had together can bring warmth to the sorrow. Those memories and the love you shared will always be part of you. If there are particular moments or experiences you’re feeling grateful for, I’d love to hear about them!",3169,0.00051,64
25,I'm realizing that I can feel grief and gratitude at the same time. I'm so grateful for the time we had together.,2️⃣ Array → LLM (Full emotion vector),joy,joy,joy,"{'sadness': 0.23317593336105347, 'joy': 0.9918451905250549, 'love': 0.9725387692451477, 'anger': 0.0824396014213562, 'fear': 0.05159489065408707, 'surprise': 0.11858414113521576}","{'sadness': 0.3789, 'joy': 0.785897, 'fear': 0.017197, 'disgust': 0.001339, 'anger': 0.007833}","{'joy': 0.909465914315033, 'sadness': 0.2914655600166321, 'anger': 0.05259696085281372, 'fear': 0.03783573439245224, 'disgust': 0.0005356, 'surprise': 0.07115048468112946}","That’s a beautiful realization. It’s wonderful that you’re able to hold both grief and gratitude in your heart at the same time. Those feelings can coexist, and they speak to the meaningful connection you shared with your dad. It's okay to feel sadness for your loss while also appreciating the memories and moments that brought you joy. That gratitude can provide warmth amidst the heartache, allowing you to celebrate the love you had. If you’d like to share more about what you’re grateful for or some of those meaningful moments, I’m here to listen.",4025,0.000653,94
25,I'm realizing that I can feel grief and gratitude at the same time. I'm so grateful for the time we had together.,3️⃣ LLM Only (No rule-based input),joy,joy,joy,"{'sadness': 0.23317593336105347, 'joy': 0.9918451905250549, 'love': 0.9725387692451477, 'anger': 0.0824396014213562, 'fear': 0.05159489065408707, 'surprise': 0.11858414113521576}","{'sadness': 0.3789, 'joy': 0.785897, 'fear': 0.017197, 'disgust': 0.001339, 'anger': 0.007833}","{'joy': 0.909465914315033, 'sadness': 0.2914655600166321, 'anger': 0.05259696085281372, 'fear': 0.03783573439245224, 'disgust': 0.0005356, 'surprise': 0.07115048468112946}","It's wonderful to hear that you're recognizing the coexistence of grief and gratitude. It speaks to the depth of your relationship with your dad and the meaningful moments you shared. Feeling both emotions at the same time shows how impactful he was in your life. It's okay to hold onto those precious memories while also wrestling with your grief. If you'd like to talk more about your feelings or share specific memories, I'm here to listen.",2965,0.000482,76
26,I think I'm going to plant a tree in his memory. Something that will grow and remind me of him. It feels like the right thing to do.,1️⃣ Rule → LLM (Emotion label only),joy,joy,joy,"{'sadness': 0.23386579751968384, 'joy': 0.9984561204910278, 'love': 0.743587851524353, 'anger': 0.12555234134197235, 'fear': 0.06529375165700912, 'surprise': 0.1436637043952942}","{'sadness': 0.191578, 'joy': 0.694797, 'fear': 0.08649, 'disgust': 0.011984, 'anger': 0.023346}","{'joy': 0.8769924722946167, 'sadness': 0.2169506785118103, 'anger': 0.08466980480518341, 'fear': 0.07377225099420548, 'disgust': 0.0047936, 'surprise': 0.08619822263717651}","That sounds like a beautiful and heartfelt tribute. Planting a tree in his memory is a lovely way to honor him and create a living reminder of your connection. As it grows, it will symbolize the love and memories you share. It’s such a meaningful way to celebrate his life and keep his spirit with you. If you’d like to share more about the type of tree you’re considering or the significance behind it, I’m here to listen!",3298,0.000535,78
26,I think I'm going to plant a tree in his memory. Something that will grow and remind me of him. It feels like the right thing to do.,2️⃣ Array → LLM (Full emotion vector),joy,joy,joy,"{'sadness': 0.23386579751968384, 'joy': 0.9984561204910278, 'love': 0.743587851524353, 'anger': 0.12555234134197235, 'fear': 0.06529375165700912, 'surprise': 0.1436637043952942}","{'sadness': 0.191578, 'joy': 0.694797, 'fear': 0.08649, 'disgust': 0.011984, 'anger': 0.023346}","{'joy': 0.8769924722946167, 'sadness': 0.2169506785118103, 'anger': 0.08466980480518341, 'fear': 0.07377225099420548, 'disgust': 0.0047936, 'surprise': 0.08619822263717651}","What a beautiful idea! Planting a tree in your dad's memory is a wonderful way to honor him. It symbolizes growth and life, creating a lasting tribute that will remind you of the love and memories you shared. Every time you see that tree, it will be a reflection of your connection with him and a reminder of the joy he brought into your life. It sounds like a meaningful way to celebrate his memory, and I’m sure he would be touched by such a heartfelt gesture. If you’d like to talk more about the kind of tree you’re thinking of or what this means to you, I’d love to hear it.",4192,0.000686,112
26,I think I'm going to plant a tree in his memory. Something that will grow and remind me of him. It feels like the right thing to do.,3️⃣ LLM Only (No rule-based input),joy,joy,joy,"{'sadness': 0.23386579751968384, 'joy': 0.9984561204910278, 'love': 0.743587851524353, 'anger': 0.12555234134197235, 'fear': 0.06529375165700912, 'surprise': 0.1436637043952942}","{'sadness': 0.191578, 'joy': 0.694797, 'fear': 0.08649, 'disgust': 0.011984, 'anger': 0.023346}","{'joy': 0.8769924722946167, 'sadness': 0.2169506785118103, 'anger': 0.08466980480518341, 'fear': 0.07377225099420548, 'disgust': 0.0047936, 'surprise': 0.08619822263717651}","That sounds like a beautiful way to honor your dad’s memory. Planting a tree creates a living tribute that will grow and thrive, just like the memories you have of him. It can be a comforting reminder of your bond and a place to reflect on the love you shared. If you’d like to share more about the type of tree you’re considering or what this means to you, I’m here to listen.",3088,0.000501,73
